2.137041754564268814e+00,2.446048324153183628e+00
5.717705104449473108e-01,-2.980984808283748677e-02
6.302797734155810572e-01,4.188796732794203281e-01
2.489219644906807138e-01,3.835956801090804058e-01
1.605785340527274840e+00,8.046315949196968242e-01
-6.110770878161977393e-01,2.135994360167800643e+00
2.221368234951536014e+00,1.009346873443023540e+00
4.671551693734280475e-01,5.137144832989416487e-01
1.223327367239968932e+00,1.435262453013900652e+00
8.254407371658130099e-01,5.801368282504069107e-01
2.023475555931481651e+00,1.786388513415354762e+00
-4.420984966483576528e-01,1.213686928170807589e+00
7.743079571905447933e-01,1.972145577459187837e+00
7.311619517321090722e-01,5.370590297928869994e-01
1.793638609634806258e+00,3.121599978660421382e+00
2.300761128801784849e-01,1.577209237523420127e+00
8.793002547146949732e-01,1.458206106810690184e+00
3.854991074550397911e-01,9.641680866746350498e-01
1.029549622700914879e+00,4.920820166059007850e-01
1.407970649601075541e+00,3.925619256634867993e-01
2.295665759509551984e-01,9.048158717295874398e-01
1.801306596887729761e+00,4.419111501548093068e-01
1.631113504414956950e+00,1.197872998573894066e+00
1.351746037231307707e+00,4.217317977068758550e-01
1.630599164485088348e+00,1.434757890587305962e+00
5.213904985779669321e-01,1.669285192887287383e+00
9.139768421369462992e-01,5.059116448184013404e-01
3.449613960186519446e-01,1.834880247428285482e+00
8.124783442617888873e-01,8.334406449734721445e-01
1.371248826716730207e+00,1.808701520261757567e+00
5.158374737922837294e-01,1.306716443103866254e+00
7.222725312008158038e-01,1.785629825159964490e+00
5.189791099162803789e-01,3.020861431292223287e-01
4.083560509508963321e-01,9.252442092545424268e-01
5.301277084142266283e-01,2.016000482413654815e+00
9.911347807567690849e-01,5.673742066228948389e-01
2.178827559553055959e-01,-4.260408579765564419e-01
1.164090988471964572e+00,-3.598124270335187891e-01
2.161861523976909005e+00,-7.545084568732427499e-01
1.519430912404134748e+00,-4.799147453417780262e-01
8.657151133468695692e-01,7.118525857680622071e-01
3.786597251406146336e-01,1.894969657989205247e+00
4.769891943744136720e-01,6.904395043407790533e-01
2.184718220719422455e+00,1.226469147521002334e+00
1.035565428343220296e+00,9.230059568854752650e-01
5.541030474014526641e-01,1.005984261805217272e+00
1.133640839267226141e+00,8.822608121786987834e-01
2.470178595535189370e+00,8.780737589844065383e-01
1.084111266737140422e+00,1.322814869983912178e+00
1.432042176795193411e+00,1.768121299910793143e-01
1.210119223969079227e+00,1.707089024134307076e+00
7.534251074545369464e-01,1.644012553273434207e+00
2.002372613845019300e-01,8.634598613868691430e-01
7.554600943109857081e-01,1.563775396962526987e+00
8.537740366376553869e-01,5.090589016199762451e-01
1.410636233827538444e+00,6.239438832872631346e-01
1.587288389712153247e+00,1.109384695189058245e+00
1.651771456912490166e+00,8.668452824405969981e-01
1.199911127677981248e+00,6.858833771298640247e-01
1.619598814989509528e+00,5.292863728493826248e-01
4.719214413023430366e-01,6.097536947497697035e-01
1.877007708663301466e+00,1.657418120937541373e+00
1.359050874292606181e+00,-3.603263839678469971e-01
7.913350154280990312e-01,1.246746055058533198e+00
1.341962702576247946e+00,8.344941337309093043e-01
9.470998008852610228e-01,1.509469449999754076e+00
1.792140571215998790e+00,1.360551529547555871e+00
2.063871771495539242e+00,-9.477741273570456926e-01
2.529902784573212937e+00,1.409252627334198316e+00
2.245256515830373889e-02,1.226991970413894739e+00
-1.087966380071248018e-02,1.015303985638586592e+00
6.468738959374842334e-01,6.719283286054760218e-01
1.112025948613481363e+00,1.597296855368935509e+00
1.613318244781357436e+00,7.108794832022775623e-01
1.220944463069123742e+00,2.284302338654780939e+00
-4.155408510768019426e-01,1.395067998846019508e+00
7.856571911601397673e-01,2.496479647207637598e+00
1.579582249825072449e+00,4.501262021558352089e-01
1.161066314755068385e+00,-2.291479481629961068e-01
1.533407826218417203e+00,1.500352718240070882e+00
8.443703001727485002e-01,1.596892843207700530e+00
8.594693517490017420e-01,1.024752067938330180e+00
1.130592973691799008e+00,-7.715527202125005424e-02
1.287036153045779452e+00,6.864733706987169448e-01
1.138809804088738886e+00,1.432589873744234410e+00
1.083306052065221126e+00,8.710765720423783165e-01
5.305363995976786207e-01,9.188103701693226544e-01
1.264294650424643507e+00,8.771787219367731536e-01
1.085274889694005873e+00,3.462597410614490778e-01
1.790638735538343740e+00,6.268857717414805242e-01
1.839242515931054811e+00,1.411205635627688082e-03
1.129609492238760726e+00,2.237571963817718501e+00
7.373005349369201600e-01,6.672389874034125867e-01
5.528887147820443770e-01,1.334327127272290081e+00
1.296446047844878935e+00,2.846798387510834916e-01
1.054138047843991677e+00,1.556169767720757546e+00
7.593024271002470904e-01,-3.112126843447109437e-01
1.030517799783972954e+00,1.644430582638469307e+00
5.659994092363095364e-01,9.752424525849023862e-01
1.488622423850553211e+00,2.477423537520496488e+00
6.870100046498013313e-01,8.542614900918710230e-02
1.857155393363849161e+00,1.053466336111714474e+00
1.282444149253560095e+00,1.257062269718705272e+00
1.415504966265946907e+00,1.863029434663365791e+00
2.335617079812707386e-01,7.040001270264573119e-01
1.118567703141067682e+00,1.060525084567001119e+00
1.518389515767392339e+00,-4.997267103541578326e-01
3.324095787344458763e-01,4.188817951841045106e-01
8.136470457974644965e-01,1.316131165388669144e+00
1.022830182685350975e+00,1.772922028412249329e+00
3.881787582727103114e-02,8.027846116540710009e-01
1.220611574429604218e+00,2.439448866238805635e+00
1.592312453309523423e+00,2.232174458514365245e+00
3.983388414176095571e-01,9.575432557576331050e-01
1.245382185064875191e+00,-6.894521008216512037e-01
8.140161213379781824e-02,-2.442964630641910606e-01
9.729131435137642336e-01,4.554988213608111014e-01
-1.310406482923063276e-01,1.781088775546917802e+00
1.784992395764964712e+00,1.217190601448637111e+00
1.286230376555779431e+00,-4.659734713559684494e-01
9.827681308869551380e-01,8.398639197908863707e-01
4.573868665815883361e-01,2.129352962194180687e+00
1.891629151111143603e+00,7.376367188881431947e-01
2.376971224478314326e+00,4.750212679070336952e-01
-3.005873051127263551e-01,2.438236871762681002e+00
1.865314821316974125e+00,1.037386675758843468e+00
2.139355527204234164e+00,6.645900308497441067e-01
1.236608187602133091e+00,1.245117011179795341e+00
1.605123773653698294e-01,1.012015308461861940e+00
1.604341722280814952e+00,6.996004052354343195e-01
8.733557885452947200e-01,1.845919429986373927e+00
5.772555605447199367e-01,1.780991261949140370e+00
